2	436845		4311.43		701.403	3.11662e+06
2	392374		4754.06		876.422	2.86846e+06
3	351765		7234.83		656.811	3.04257e+06
3	306372		25219.1		920.457	2.85327e+06
4	295700		140414		831.752	3.03624e+06
4	324058		9847.2		747.143	2.91734e+06
5	333829		8473.22		677.093	2.82794e+06
5	286258		-58133.7		866.222	2.95005e+06
6	322086		10261.4		657.049	2.91664e+06
6	277579		-24449.5		889.243	3.06422e+06
7	281456		-38253.9		837.5	3.00008e+06
7	313082		11728		701.587	2.8643e+06
8	301130		16613.6		666.421	2.85007e+06
8	295352		-440837		851.99	2.9879e+06
9	278562		135569		653.532	2.88578e+06
9	280680		-29940.4		868.777	2.87478e+06
10	275093		-695213		640.252	2.88754e+06
10	301580		198094		878.802	2.91083e+06
11	308406		55577.9		862.108	2.85761e+06
11	301991		16004.4		627.282	2.97767e+06
12	316780		33703.9		890.929	2.89637e+06
12	331061		8306.29		620.764	3.12065e+06
13	318698		124303		893.22	2.86256e+06
13	343619		7633.78		646.43	3.22286e+06
14	349531		7016.88		679.495	3.42318e+06
14	353890		7605.51		868.705	2.88669e+06
15	348776		7156.34		682.9	3.36458e+06
15	336468		11366.8		843.888	2.94251e+06
16	343715		7211.24		685.006	3.31315e+06
16	333656		12983.4		814.976	2.95785e+06
17	341224		6941.77		700.817	3.24879e+06
17	323033		20078.7		804.454	3.01664e+06
18	320560		25300.8		801.512	3.06902e+06
18	339519		7265.09		698.242	3.22502e+06
19	338649		7408.12		689.667	3.19361e+06
19	320003		26705		793.536	3.14604e+06
20	319136		44686.7		783.553	3.09112e+06
20	337510		7561.08		699.629	3.19756e+06
21	339475		7530.06		723.193	3.16795e+06
21	312362		-470940		769.373	3.12755e+06
22	345751		7120.93		732.607	2.85124e+06
22	311561		-204917		740.143	2.81484e+06
23	349582		7639.48		754.014	2.56621e+06
23	309537		-144650		713.182	2.5334e+06
24	355359		7492.33		756.933	2.30967e+06
24	304865		-31380.9		681.988	2.2801e+06
25	359735		7764.32		768.111	2.07879e+06
25	301111		-22618.6		677.806	2.05216e+06
26	303223		-31349.6		658.285	1.84699e+06
26	366174		7463.32		769.897	1.87099e+06
27	370575		7731.87		780.247	1.68398e+06
27	303938		-32531.1		647.689	1.66234e+06
28	305380		-44449.5		626.532	1.49615e+06
28	375822		7714.91		784.964	1.51566e+06
29	307367		-56446.8		608.829	1.34658e+06
29	378933		8272.92		795.324	1.36418e+06
30	381660		8902.67		803.907	1.22785e+06
30	306236		-48751.6		595.6	1.21197e+06
31	386884		8993.33		806.933	1.10515e+06
31	307933		-78521.1		576.134	1.09082e+06
32	390975		9331.24		808.628	994719
32	309526		-177486		569.36	981784
33	311341		-1.41929e+06		567.19	883661
33	393537		10475.9		814.305	895334
34	394843		10991.5		852.719	805920
34	309632		-238988		562.7	795347
35	311224		196039		560.132	715866
35	397848		11892.1		848.609	725409
36	397077		14967.1		886.761	652991
36	310094		154302		562.833	644338
37	311274		73261.2		560.706	579958
37	262222		-776.726		879.069	587773
38	312916		46958.6		561.558	522019
38	258277		-737.995		877.815	529082
39	259443		-749.59		912.724	476297
39	311833		42823.3		565.408	469877
40	256803		-721		901.086	428747
40	310953		50400.8		559.851	422941
41	253369		-689.491		897.486	385959
41	311630		43784.3		562.96	380706
42	313766		31200.4		558.559	342687
42	253872		-682.373		885.798	347441
43	314028		30066.9		561.465	308477
43	251021		-657.317		882.491	312782
44	314965		25257.6		559.631	277684
44	248455		-634.682		877.579	281587
45	315978		23003.2		558.271	249970
45	246364		-617.484		873.481	253512
46	243958		-599.186		874.823	228250
46	316905		20980.5		555.469	225026
47	241529		-582.007		876.312	205514
47	317322		20529		561.652	202585
48	240878		-576.656		905.138	185079
48	318624		18240		557.538	182379
49	239075		-565.236		900.321	166656
49	318598		18204.2		557.432	164196
50	240237		-564.038		888.262	150069
50	319609		16674.2		543.007	147818
50	315863		104020		550.204	133098
50	244169		-588.622		894.325	135157
50	224010		-497.857		892.881	121729
50	316031		33485.3		552.253	119845
50	236395		-545.351		899.662	109652
50	306815		-10425.2		549.649	107913
50	244568		-567.774		891.714	98769.1
50	308080		-11621.4		550.157	97177.3
50	300977		-4923.09		553.278	87517.7
50	245455		-566.835		887.734	88977.3
50	295248		-3219.64		553.386	78821.4
50	1.33195e+06		2028.61		880.78	80161.4
50	1.28782e+06		2144.03		880.073	72232.7
50	296073		-3248.97		554.964	70996.1
50	307725		-7678.63		554.191	63951.2
50	1.2794e+06		2169.47		879.693	65097
50	1.28047e+06		2166.88		916.851	58712.4
50	307407		-7533.92		561.38	57618.7
50	1.26043e+06		2211.88		902.855	52918.9
50	321775		14400.6		543.841	51895.4
50	1.28575e+06		2148.35		904.707	47719.1
50	335369		3795.54		546.822	46763.3
50	356678		1952.01		547.1	42141.9
