1.78603e+07		23577.8		13493.6
3.67094e+07		22781.2		13458.3
1.34403e+07		20870		11281
8.81148e+06		32984.2		10659.8
1.04591e+07		22052.3		9903.35
2.59308e+07		22226.7		14853.7
9.15349e+06		32085.7		12181.7
7.68693e+06		34834.3		12347.8
2.97656e+07		21868.3		16885.5
7.90989e+06		34159.2		13160.3
9.76e+06		22398.2		8920.2
9.2035e+06		32009.6		11302.4
9.31383e+06		31528.3		10791.5
9.47389e+06		22492.1		9936.02
2.86176e+07		21963.9		16546.5
8.14483e+06		33539.7		13413.5
3.06935e+07		21795.1		16293
8.40966e+06		32895.5		12077.8
9.42754e+06		30941.1		10673
9.85814e+06		21862		9172.54
9.77109e+06		21827.9		8962.88
8.25694e+06		33259.4		11673.9
9.54356e+06		30281.9		10695.8
2.64906e+07		22161.5		16004
9.82846e+06		21439.4		9334.44
-1.32183e+07		1822.57		11509.5
8.78819e+06		32085.9		11437.5
2.64613e+07		22164.5		15697.5
9.82652e+06		21451.3		9843.1
-1.52937e+07		1986.15		11339.2
8.84965e+06		31931.3		11715.1
1.07854e+07		27025		15319
9.87037e+06		21223.6		9950.84
6.80843e+07		3697.81		11325.5
8.84965e+06		31931.3		11802.3
9.78012e+06		28103.8		14276.4
1.23058e+08		3518.86		11429.5
9.9423e+06		20778.8		9589.18
-1.03617e+08		3434.86		11506
1.51467e+08		3487.62		11233.8
9.79458e+06		28086.5		13610.3
-1.63755e+08		3508.54		11429.1
2.63791e+07		5012.62		9738.52
1.47854e+08		3493.58		11265.4
9.31395e+06		28717.7		13169.6
9.01749e+06		31519.3		11510.5
3.05358e+07		4740.94		9173.17
1.67636e+08		3469.69		10579.3
9.46395e+06		28532.4		12870.5
9.01814e+06		31527.5		11168.5
3.95217e+07		4536.12		9387.85
5.27197e+07		3869.61		10721.7
9.04491e+06		29174.4		12379.1
9.16532e+06		31235.9		11099
9.89179e+06		21018.8		9296.95
7.18345e+07		3701.91		11506
9.00404e+06		29235		11974.3
2.31878e+07		6147.78		10940
