1.98377e+07		3967.84		6281.11
1.97368e+07		7493.14		13253.1
1.7903e+07		4120.59		7615.79
2.505e+07		7130		12690.8
1.95528e+07		4045.82		7990.67
3.11065e+07		6998.67		12910.5
2.49555e+07		7355.93		11890.4
1.72202e+07		4258.28		8571.74
1.82587e+07		4137.38		8151.97
2.22917e+07		7449.79		12123.6
1.70343e+07		4275.55		7874.2
2.55316e+07		7244.17		12580
1.70081e+07		4277.37		8429.12
2.16119e+07		7814.39		12237.1
1.78013e+07		4259.98		9647.07
2.02045e+07		8060.04		13329.5
1.83453e+07		4237.22		10350.3
2.02109e+07		8587.35		13798.2
1.78809e+07		4300.84		10336.6
1.84723e+07		9449.51		13308.1
1.7746e+07		4306.26		10641.8
1.44715e+07		31369.3		14094.4
1.36798e+07		45287.3		10725.4
1.35307e+07		576036		14131.2
1.45218e+07		18566.9		10526.7
1.37566e+07		-337603		14815.5
1.45444e+07		19222.8		10065.7
1.37959e+07		-601901		14439.1
1.77317e+07		4426.59		10165.8
1.34461e+07		-63126.2		14462.6
1.29907e+07		-43570.6		14149.8
1.34698e+07		110814		9976.25
1.40792e+07		29306.4		10129.8
1.31178e+07		-42724.5		14116.2
1.31267e+07		-40608.4		14286.2
1.35959e+07		447977		10594.1
1.28984e+07		-33758.2		14150.9
1.35435e+07		-269438		10657.3
1.32594e+07		-41110		14185.7
1.33085e+07		-50343.7		10689.9
1.34488e+07		-48669.5		13540.8
1.31878e+07		-34299.8		10845.9
1.32563e+07		-35609.6		11293.9
1.33686e+07		-39141.2		14594.6
1.26645e+07		-20421.7		10437.2
1.33926e+07		-38187.9		14368.7
1.28068e+07		-22754.8		10344
1.344e+07		-38372.5		14377.8
1.26134e+07		-20003.2		10514.1
1.34179e+07		-36264.4		14330.3
