-2.81232e+07		2362.32		8756.87
1.9863e+07		1933.58		8124.69
3.77109e+06		-1361.36		6753.98
2.7008e+07		3892.29		3080.21
-3.30189e+06		472.92		6531.94
1.00194e+07		1718.17		2902.69
1.92227e+07		1949.27		8288.24
1.40575e+07		4613.93		7840.13
2.70521e+07		4272.35		8756.87
3.46639e+07		1347.17		5037.26
2.18538e+07		4239.37		3080.21
-9.88009e+06		857.44		8432.43
3.16838e+07		1902.67		7946.6
6.69905e+06		-8470.52		8003.84
2.23028e+07		2873.98		7840.13
6.25255e+07		1287.42		6024.06
2.26915e+07		4167.48		3080.21
3.14843e+07		4258.85		11111.6
1.61877e+07		2086.12		7549.28
1.85258e+07		3319.41		7840.13
3.59968e+07		4171.17		11321.1
1.73227e+07		1584.5		6024.06
1.25414e+07		10212.2		8003.84
2.34802e+07		4106.46		3080.21
2.29002e+07		1993.3		8094.34
1.89428e+07		3277.3		7840.13
1.38527e+07		9338.87		8003.84
2.23911e+07		4192.37		3080.21
1.81925e+07		1561.4		6024.06
2.32829e+07		-12581.7		11986.2
1.86893e+07		2045.22		8995.55
1.9829e+07		3187.51		7840.13
2.32806e+07		-12544.7		12528.4
1.95403e+07		1530.94		6024.06
2.30154e+07		4141.7		3080.21
1.17285e+07		13394.5		8003.84
2.29666e+07		1990.9		8356.19
4.06223e+07		21183.3		11987.7
1.96527e+07		3320.65		7840.13
1.75785e+07		1575.2		6024.06
1.21779e+07		12146.2		8003.84
2.22294e+07		4206.16		3080.21
2.1031e+07		2011.66		7724.55
1.99393e+07		3479.15		7840.13
3.9705e+07		24564.2		12020.5
2.22274e+07		4206.34		3080.21
1.25339e+07		11878.1		8003.84
1.78867e+07		1564.19		6024.06
2.0865e+07		2012.6		7814.48
2.06841e+07		3726.36		7840.13
4.02338e+07		22478.9		12487.8
1.85704e+07		1545.51		6024.06
1.05962e+07		22800.4		8003.84
2.26824e+07		4168.22		3080.21
2.34126e+07		1982.4		7973.63
4.00799e+07		23043.2		12177
