1.54944e+07		7342.95		6443.15
1.33429e+07		5968.98		6896.24
9.96176e+06		11596.6		7881.6
1.38231e+08		3796.44		7516.31
1.54236e+07		7352.23		9148.73
1.29498e+07		9400.81		9936.21
-5.20851e+07		3283.21		11517.5
1.45169e+07		5784.11		10077.1
3.36469e+07		4616.66		12773.1
1.54236e+07		7352.24		8482.76
1.44163e+07		5811.64		9542.72
1.36447e+07		9200.37		9964.49
1.61731e+07		7236.8		9424.87
4.02274e+07		4476.98		13607.2
1.45333e+07		5781.64		10071.9
1.42926e+07		8973.58		10567.3
4.57599e+07		4464.91		16021.5
1.47691e+07		5837.21		10602.6
1.58531e+07		7140.05		8975.38
1.20574e+07		10635		10034
1.52788e+07		7366.08		9191.8
4.62255e+07		4462.21		15408.5
1.51558e+07		5788.78		9553.9
1.2417e+07		10605.8		9900.47
1.55307e+07		7311.76		9676.31
1.31946e+07		6292.38		9786.86
1.27833e+07		10542.7		9748.81
1.16446e+07		12208.8		9735.34
5.09087e+07		4589.34		15870.2
1.57427e+07		7240.94		9785.84
1.33301e+07		6372.86		11027.6
1.27134e+07		-7360.88		16643.4
1.20256e+07		11277.2		9957.5
1.37609e+07		6213.72		12011.5
1.29607e+07		-7974.83		16875.6
1.57509e+07		7231.26		9584.01
1.40443e+07		6149.07		12042.8
1.20339e+07		11255.7		10494.5
1.56981e+07		7249.53		10297.9
2.37106e+07		-95037.7		15550.7
1.18527e+07		11385.6		10879.8
1.54444e+07		7337.21		10381.9
1.43844e+07		6054.06		12231.3
2.50041e+07		-235994		15731.1
1.46866e+07		5970.15		13082.7
1.2332e+07		11251		11111.8
2.67035e+07		266838		15860.6
1.55307e+07		7353.07		10739.1
1.19421e+07		11143.7		10923.3
1.02295e+07		-4747.5		13293.1
2.91225e+07		68935.3		15771.7
1.5019e+07		7423.42		10922.5
1.2479e+07		9749.5		10952.8
1.01712e+07		-4538.47		12919.1
1.50127e+07		7425.52		10733.4
1.01377e+07		-4526.04		13037.6
1.22951e+07		11528.3		11412.9
2.94736e+07		48288.7		15676.1
1.49688e+07		7440.67		10781.2
1.05971e+07		-6733.1		13030.6
2.75962e+07		66465.8		15560.8
1.22856e+07		11950.1		11582.6
1.47288e+07		7424.63		10298.6
1.04144e+07		-6334.01		12831.6
2.71548e+07		65230		15633.8
1.23056e+07		12296.6		11716.7
1.02574e+07		-6009.37		12786.9
1.23406e+07		12790.3		11978.8
1.46019e+07		7432.47		10269.7
2.61954e+07		72933.9		15716.7
1.49534e+07		6125.06		12701.3
1.41704e+07		7492		10357.3
1.23855e+07		12935.9		11895.6
2.5409e+07		83311.7		15838.5
1.49154e+07		6127.55		12778.7
1.41545e+07		7494.33		10361.8
1.2194e+07		15835.7		11911.3
2.54066e+07		83592		16046.6
1.48707e+07		5954.01		13017.3
1.42021e+07		7490.63		9990.02
2.53996e+07		83541.8		16039.1
1.21054e+07		18327		12249.8
1.5073e+07		5975.78		12905
1.47052e+07		7435.13		9947.22
8.81256e+06		-5768.94		12240.5
1.44752e+07		-11408.7		15350.4
1.41733e+07		6158.36		12837.5
1.48057e+07		7408.5		10002.6
8.74589e+06		-5506.89		11697.9
2.56992e+07		75484.1		15980.7
1.45813e+07		6119.4		12818
1.48453e+07		7400.38		10109.8
8.70602e+06		-5338.88		11860
2.54017e+07		80948.1		16043.3
1.37464e+07		6251.55		12445.8
1.48024e+07		7406.99		10152.8
2.42584e+07		144147		15946.7
8.58401e+06		-4997.72		12309.8
1.33539e+07		6422.78		12406.6
8.31141e+06		-4438.71		12384.8
1.49722e+07		-12399.3		15156.3
1.473e+07		7452.68		10149.7
1.29999e+07		6567.13		12270.2
1.35405e+07		8057.28		10474.3
8.69532e+06		-5124.29		12023.3
2.44675e+07		113529		15472.1
1.33966e+07		8200.73		10592.3
1.27533e+07		6490.5		11339.5
8.55039e+06		-4820.48		12246.7
2.4598e+07		107648		14302.6
1.25354e+07		6613.67		11083.1
2.50638e+07		74016.2		14751
