3.15773e+06		3720.68		1085.6	2.36017e+07
3.13862e+06		3731.37		1320.01	2.80152e+07
832112		4224.67		1052.59	1.19278e+07
1.68597e+06		5043.2		1151.21	2.06927e+07
854483		4138.49		1052.22	1.28863e+07
2.06219e+06		4332.82		1446.43	2.79785e+07
1.53364e+06		5533.68		1167.36	2.10388e+07
852302		4146.57		1040.64	1.22975e+07
2.32986e+06		4101.57		1436.9	3.28529e+07
872730		4076.36		1056.57	1.21997e+07
1.36123e+06		5518.73		1219.59	2.07125e+07
2.55647e+06		3957.78		1471.34	3.72455e+07
1.35925e+06		5519.82		1251.55	2.06064e+07
866003		4099.2		1035.09	1.20474e+07
3.27612e+06		3689.46		1453	4.07883e+07
3.71768e+06		619.664		1269.84	2.03564e+07
867104		4095.27		1044.89	1.21801e+07
2.26458e+06		-2172.44		1452.57	4.33862e+07
4.30878e+06		591.312		1281.14	1.98974e+07
872266		4078.55		1044.84	1.22002e+07
5.23393e+06		1088.02		1468.15	4.11512e+07
6.41465e+06		530.977		1254.49	2.31715e+07
4.94892e+06		1117.15		1444.35	4.11569e+07
862080		4117.1		1030.1	1.24242e+07
6.85047e+06		527.671		1271.33	2.28498e+07
5.0831e+06		1105.25		1442.21	4.13647e+07
859353		4125.58		1039.12	1.22343e+07
6.69806e+06		529.746		1312.75	2.28541e+07
863442		4112.35		1043.09	1.22783e+07
5.32883e+06		1052.42		1457.58	3.97256e+07
8.64359e+06		508.404		1329.71	2.46522e+07
5.13562e+06		1066.71		1440.09	4.12968e+07
704704		-2832.23		1025.01	1.22206e+07
1.5968e+06		4465.02		1370.61	2.83324e+07
5.08407e+06		1070.09		1429.62	4.15463e+07
849893		4166.71		1025.95	1.22233e+07
1.61221e+06		4465.84		1384.59	2.79723e+07
5.04026e+06		1073.39		1422.96	4.27799e+07
849363		4168.88		1023.03	1.21604e+07
1.6143e+06		4490.37		1396.73	2.76668e+07
4.99364e+06		1076.49		1422.75	4.26428e+07
849211		4169.44		1027.06	1.21347e+07
1.63194e+06		4582.81		1414.65	2.72918e+07
5.00848e+06		1075.43		1422.95	4.36576e+07
848540		4172.08		1025.73	1.21045e+07
1.59662e+06		4386.97		1411.81	2.68846e+07
5.09692e+06		1069.56		1419.91	4.43426e+07
847583		4175.28		1024.31	1.21399e+07
1.61021e+06		4291.1		1398.7	2.64074e+07
5.04968e+06		1073.15		1412.72	4.51657e+07
741272		-6002.8		1022.83	1.20825e+07
1.61358e+06		4882.58		1431.61	2.82993e+07
5.11466e+06		1071.83		1425.02	4.48171e+07
770608		-27951.3		1029.56	1.20773e+07
1.65254e+06		4621.9		1439.12	3.08458e+07
5.03459e+06		1079		1413.55	4.4148e+07
754310		-10406.9		1024.46	1.20254e+07
1.67599e+06		4776.65		1461.08	3.31722e+07
5.07438e+06		1076.84		1410.8	4.39658e+07
841405		4204.92		1029.37	1.20263e+07
1.68681e+06		4752.61		1464.83	2.98551e+07
5.04684e+06		1079.1		1422.06	3.95694e+07
840811		4208.35		1020.57	1.08238e+07
1.66894e+06		4498.26		1474.36	2.68698e+07
843954		4195.99		1027.16	9.74152e+06
5.0759e+06		1077.66		1421.68	3.56126e+07
1.66428e+06		4520.97		1453.35	2.41829e+07
844635		4192.25		1019.72	8.76746e+06
5.08476e+06		1077.08		1410.31	3.20515e+07
1.69541e+06		4395.7		1470.43	2.17648e+07
5.10498e+06		1076.09		1431.78	2.88465e+07
843177		4193.68		1026.6	7.89083e+06
1.7334e+06		4153.78		1467.25	1.95885e+07
5.07424e+06		1078.78		1426.89	2.5962e+07
778510		224859		1015.97	7.10184e+06
1.76243e+06		4080.55		1485.17	1.76298e+07
5.09905e+06		1077.72		1426.77	2.33659e+07
840641		4201.98		1024.96	6.39176e+06
1.79689e+06		3923.4		1487.54	1.58669e+07
5.0923e+06		1078.2		1413.61	2.10295e+07
839603		4205.85		1020.65	5.75268e+06
1.82663e+06		3850.32		1507.08	1.42804e+07
5.12176e+06		1076.75		1414.12	1.89266e+07
838800		4207.32		1026.96	5.17752e+06
838889		4207.03		1064.61	4.65991e+06
5.10178e+06		1078.14		1409.36	1.70341e+07
1.82563e+06		3854.23		1455.89	1.28525e+07
838976		4206.77		1112.39	4.19408e+06
5.12019e+06		1077.66		1406.75	1.53308e+07
2.79111e+06		1216.68		1421.9	1.15673e+07
839058		4206.5		1140.87	3.77481e+06
5.07036e+06		1082.2		1396.13	1.37979e+07
